,AREA,PERIMETER,STATION_ID,METHOD,PLAN_NO,SCALE,SOURCE,NOTE_CODE,MODIFIED,VERSION,latitude,longitude
5100,0.0,1630.00912592,239600,Little info available,,0,Unknown,0,20000101,1,-36.87012820706193,141.61243463955694
5101,0.0,1828.04253345,239600,Little info available,,0,Unknown,0,20000101,1,-36.87220256455962,141.59758503591124
5102,0.0,908.24534981,239600,Little info available,,0,Unknown,0,20000101,1,-36.870080118390945,141.67759910651407
5103,0.0,1534.92387798,239600,Little info available,,0,Unknown,0,20000101,1,-36.87121566952608,141.69502314694302
5104,0.0,5862.68498289,239600,Little info available,,0,Unknown,0,20000101,1,-36.879400936506634,141.29490144970342
5105,0.0,1478.24096486,239600,Little info available,,0,Unknown,0,20000101,1,-36.871883439213335,141.23797439063367
5106,0.0,1933.55958725,239600,Little info available,,0,Unknown,0,20000101,1,-36.871828631184464,141.5006647893522
5107,0.0,2972.4271653,239600,Little info available,,0,Unknown,0,20000101,1,-36.874021175768874,141.53037171237906
5108,0.0,3203.79419238,239600,Little info available,,0,Unknown,0,20000101,1,-36.876332874924756,141.52184951768507
5109,0.0,15236.96329531,99999999,Sourced from planning scheme spatial data,,0,Dept. Planning,52913,20081201,3,-36.88812731001368,145.11944772950795
5110,0.0,278.052599,99999999,Little info available,7624-2-3,25000,DNRE,0,20000101,1,-36.87296167156097,143.80239206962506
5111,0.0,813.90648215,239600,Little info available,,0,Unknown,0,20000101,1,-36.874676295731746,141.25195084367147
5112,0.0,2259.27187086,239600,Little info available,,0,Unknown,0,20000101,1,-36.877665274376795,141.6348540288256
5113,0.0,1538.25237015,239600,Little info available,,0,Unknown,0,20000101,1,-36.95387504066928,141.35463323213642
5114,0.0,3178.32709727,415611,Little info available,,0,Unknown,0,20000101,1,-36.956327898955706,141.86282797116007
5115,0.0,771.56990976,239600,Little info available,,0,Unknown,0,20000101,1,-36.9536438079172,141.3506471396137
5116,0.0,3671.0799182,415611,Little info available,,0,Unknown,0,20000101,1,-36.9585943101294,142.10391861452302
5117,0.0,2813.49070445,415611,Little info available,,0,Unknown,0,20000101,1,-36.957444392125815,142.0517025354496
5118,0.0,5038.91902693,239600,Little info available,,0,Unknown,0,20000101,1,-36.9623263742638,141.1543170417195
5119,0.0,1472.62688229,239600,Little info available,,0,Unknown,0,20000101,1,-36.95527178313554,141.69155825512965
5120,0.0,1168.95451589,415611,Little info available,,0,Unknown,0,20000101,1,-36.95519502327887,142.0317175987957
5121,0.0,1343.02109458,415611,Little info available,,0,Unknown,0,20000101,1,-36.95595992727158,142.03715497659576
5122,0.0,1371.5598332,239600,Little info available,,0,Unknown,0,20000101,1,-36.95714037517866,141.6594364724937
5123,0.0,1513.17018049,415611,Little info available,,0,Unknown,0,20000101,1,-36.95801749013535,142.00724593249313
5124,0.0,2379.43511931,239600,Little info available,,0,Unknown,0,20000101,1,-36.95870685376418,141.12199203392515
5125,0.0,943.84698963,415611,Little info available,,0,Unknown,0,20000101,1,-36.95698288114024,141.98937693540725
5126,0.0,1293.84026911,239600,Little info available,,0,Unknown,0,20000101,1,-36.957552098211806,141.48889673958072
5127,0.0,2042.77743586,415261,Little info available,,0,Unknown,0,20000101,1,-36.958918590340794,142.21084145631286
5128,0.0,2348.16048834,239600,Little info available,,0,Unknown,0,20000101,1,-36.95914519530099,141.38215056516734
5129,0.0,1089.04266574,415611,Little info available,,0,Unknown,0,20000101,1,-36.95723385236645,141.87397408844922
5130,0.0,1534.26351195,239600,Little info available,,0,Unknown,0,20000101,1,-36.95782908631399,141.6002867221657
5131,0.0,1498.54712579,415611,Little info available,,0,Unknown,0,20000101,1,-36.958158793088955,141.79477962931136
5132,0.0,3706.29400625,415611,Little info available,,0,Unknown,0,20000101,1,-36.961397066641354,142.07848149618175
5133,0.0,1640.30996331,239600,Little info available,,0,Unknown,0,20000101,1,-36.958277855587355,141.58160150684978
5134,0.0,1977.73589557,239600,Little info available,,0,Unknown,0,20000101,1,-36.96046469873937,141.30025944748002
5135,0.0,3083.85989603,415611,Little info available,,0,Unknown,0,20000101,1,-36.96215010103786,142.0632128187124
5136,0.0,1687.26202417,239600,Little info available,,0,Unknown,0,20000101,1,-36.96084268482983,141.2299529119117
5137,0.0,1044.80050949,239600,Little info available,,0,Unknown,0,20000101,1,-36.9591626317324,141.45078109522223
5138,0.0,1888.36221727,239600,Little info available,,0,Unknown,0,20000101,1,-36.96116213611092,141.24133374982668
5139,0.0,6017.58936979,415611,Little info available,,0,Unknown,0,20000101,1,-36.966372843040226,141.9640675879876
5140,0.0,900.2154809,239600,Little info available,,0,Unknown,0,20000101,1,-36.95967381564072,141.25107751477864
5141,0.0,1775.294206,415243,Little info available,,0,Unknown,0,20000101,1,-36.65992308359518,142.05463675953476
5142,0.0,3163.31945954,99999999,Site specific flood map based,T2034,50000,Municipalities pre Apr 1995,0,20000101,1,-36.66302477315848,143.0510503330202
5143,0.0,6051.01880115,239600,Little info available,,0,Unknown,0,20000101,1,-36.66984679788502,141.41377132695663
5144,0.0,1311.76504835,415611,Little info available,,0,Unknown,0,20000101,1,-36.662254340785054,141.8078086681403
5145,0.0,2060.5061239,415241,Little info available,,0,Unknown,0,20000101,1,-36.66390166888065,142.08266354967887
5146,0.0,2100.41116155,239600,Little info available,,0,Unknown,0,20000101,1,-36.66434931082043,141.23584704366462
5147,0.0,3005.9659627,415243,Little info available,,0,Unknown,0,20000101,1,-36.665605673614536,142.03410752412285
5148,0.0,2015.45104159,415611,Little info available,,0,Unknown,0,20000101,1,-36.66429182859148,141.84152583650817
5149,0.0,2943.1230926,239600,Little info available,,0,Unknown,0,20000101,1,-36.66625783460037,141.2062554470699
5150,0.0,541571.00369417,99999999,Little info available,T2082,50000,DNRE,60153,20000101,1,-36.88080744516465,143.74931587959875
5151,0.0,1002.33253336,239600,Little info available,,0,Unknown,0,20000101,1,-36.664915117201836,141.214670229681
5152,0.0,7631.44433176,239600,Little info available,,0,Unknown,0,20000101,1,-36.671691737774694,141.5027403476359
5153,0.0,8277.84031303,239600,Little info available,,0,Unknown,0,20000101,1,-36.671414432549625,141.13834967715255
5154,0.0,6107.56372691,239600,Little info available,,0,Unknown,0,20000101,1,-36.67053363911508,141.61133565146335
5155,0.0,1460.22143948,415611,Little info available,,0,Unknown,0,20000101,1,-36.66732004353694,141.81881787457064
